Default Dataset,
X,Y
50.17683686176835,2.229477351916376
100.20921544209213,2.989616724738676
200.27397260273963,3.8024390243902437
300.33872976338716,3.9905923344947736
400.94146948941454,4.118536585365853
499.93026151930235,4.216376306620209
